PST_PT_C,SPOT_NUM,PST_SEV_CD,PST_SEV_DS,PST_SPC_CD,PST_CMN_NM,PST_LTN_NM,PST_CM_CD,PST_CM_DSC,CPTR_YR,NUM_TREES,AREA_HA,ORG_UNITNO,TR_SPCS_CD,TR_CM_NM,COMMENTS,GEOMETRY,OBJECTID,X,Y
9867,371072021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635245,-120.7929905655109,55.64548101897502
9868,371092021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1635247,-120.9042802716718,55.652184419204445
9869,371122021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,BL,subalpine fir,,,1635250,-122.26444781568806,55.702704217220564
9870,371142021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,BL,subalpine fir,,,1635252,-122.27074079241616,55.70317566290478
9871,371172021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,42,SX,spruce hybrid,,,1635255,-120.77935473147716,55.65442256780811
9872,371192021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,42,SX,spruce hybrid,,,1635257,-120.90625088834912,55.661533105856755
9873,371212021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,32,SX,spruce hybrid,,,1635259,-128.67874258679478,55.73722055510797
9874,371242021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635262,-123.13610157267664,55.735489398428456
9875,371262021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635264,-127.03930857195614,55.76675671936301
9876,371292021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,30,BL,subalpine fir,,,1635267,-125.74669775192598,55.77332850586201
9877,371312021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,8,0.25,1621,BL,subalpine fir,,,1635269,-127.62486033210966,55.764267602713836
9878,371342021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635272,-127.7063835060754,55.76897705900746
9879,371362021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635274,-122.05190771642005,55.71900860315821
9880,371392021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,6,0.25,1621,BL,subalpine fir,,,1635277,-127.62806716073591,55.77238299964615
9881,371412021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635279,-127.64784897111208,55.77231592317399
9882,371442021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,1621,BL,subalpine fir,,,1635282,-127.65789165256996,55.77389162427581
9883,371462021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1635284,-121.11298612213261,55.690490074330526
9884,371492021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,1621,BL,subalpine fir,,,1635287,-128.24107263700085,55.76689250630392
9885,371512021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1621,BL,subalpine fir,,,1635289,-127.85777654676905,55.773763056624645
9886,371542021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635292,-128.15418506709273,55.76973655149862
9887,371562021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,1621,BL,subalpine fir,,,1635294,-128.27671993693934,55.7676447848111
9888,371592021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,30,BL,subalpine fir,,,1635297,-126.50137522846701,55.79151202316907
9889,371622021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635300,-122.23242320288796,55.73835453930239
9890,371642021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1635302,-121.13007195772684,55.70199382399091
9891,371662021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,32,BL,subalpine fir,,,1635304,-128.7544800088498,55.769076129152396
9892,371692021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,1621,BL,subalpine fir,,,1635307,-127.6456438138108,55.79254704093031
9893,371712021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1635309,-121.13039043870127,55.71017400218477
9894,371742021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635312,-127.65433167405497,55.79802948857021
9895,371762021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,32,SX,spruce hybrid,,,1635314,-128.747404360125,55.78364892000391
9896,371792021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,30,0.25,42,BL,subalpine fir,,,1635317,-122.51755122296925,55.76720782868151
9897,371812021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,42,BL,subalpine fir,,,1635319,-122.49546564917983,55.768081171436975
9898,385682021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,8,0.25,30,BL,subalpine fir,,,1636706,-128.25743232474198,57.11258010105942
9899,385692021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,BL,subalpine fir,,,1636707,-123.57301144617095,57.109578788096414
9900,385702021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,30,BL,subalpine fir,,,1636708,-128.5947505573145,57.106841135118806
9901,385712021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1636709,-124.26875680608023,57.12168811298175
9902,385722021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,1621,BL,subalpine fir,,,1636710,-128.46076889979165,57.111662177612885
9903,385732021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1636711,-125.08500654539758,57.13346855038173
10484,371872021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,SX,spruce hybrid,,,1635325,-123.13343478327731,55.79119509056135
10485,371882021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635326,-122.24236409526442,55.76799619269194
10486,371892021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635327,-127.6840794101334,55.81319138875121
10487,371902021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,1621,BL,subalpine fir,,,1635328,-128.41848583833257,55.80148972046787
10488,371932021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635331,-122.21028286327918,55.771140204072424
10489,371952021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,PL,lodgepole pine,,,1635333,-125.22105569042654,55.82815341700388
10490,371982021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635336,-121.61104438536513,55.755910825726694
10491,372002021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,38,BL,subalpine fir,,,1635338,-123.45928827151522,55.80790862677944
10492,372022021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,SX,spruce hybrid,,,1635340,-123.12750045158084,55.803017498420886
10493,372052021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,25,0.25,42,BL,subalpine fir,,,1635343,-122.88543690115358,55.80030314763619
10494,372072021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635345,-121.71123373932184,55.76633683359638
10495,372102021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,1621,BL,subalpine fir,,,1635348,-128.4172083332923,55.818746776941076
10496,372132021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635351,-121.60757726061004,55.76811075688314
10497,372152021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1635353,-122.14314510422632,55.78667657829457
10498,372172021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635355,-121.74126847858334,55.774924953179145
10499,372202021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,SX,spruce hybrid,,,1635358,-124.9361557105258,55.84425402992759
10500,372222021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,1621,BL,subalpine fir,,,1635360,-128.12985677125764,55.83275420519532
10501,372252021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,42,SX,spruce hybrid,,,1635363,-122.11613947054303,55.79380048942267
10502,372272021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635365,-127.50829519942101,55.846579915826744
10503,372302021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635368,-121.68530436985154,55.785787202308946
10504,372322021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635370,-121.66262759713135,55.78738421031845
10505,372352021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635373,-121.73767418116736,55.7911304365769
10506,372372021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635375,-124.30890440123419,55.852550065943824
10507,372392021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635377,-123.64095240190434,55.84439787959741
10508,372422021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,1621,SX,spruce hybrid,,,1635380,-128.69006338314986,55.838447941518154
10509,372442021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635382,-123.40080287066954,55.843866153672835
10510,372472021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635385,-124.76752072142531,55.86653549632557
10511,372502021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,SX,spruce hybrid,,,1635388,-123.02221959655103,55.838540255911056
10512,372522021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,38,BL,subalpine fir,,,1635390,-123.65297276036347,55.85244883510039
10513,372552021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635393,-121.72838992139806,55.80358118066032
10514,372572021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,42,SX,spruce hybrid,,,1635395,-121.61017037587668,55.79967107048591
10515,372592021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,38,BL,subalpine fir,,,1635397,-123.19631509852631,55.84529848314095
10516,372622021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,1621,BL,subalpine fir,,,1635400,-127.81703093440528,55.86503453844146
10517,372642021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,1621,BL,subalpine fir,,,1635402,-127.86988960561703,55.86445380139573
10518,372672021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635405,-123.41004399053413,55.8541612540532
10519,372692021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,38,BL,subalpine fir,,,1635407,-123.64216587427708,55.85960059066055
10520,372722021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,SX,spruce hybrid,,,1635410,-123.02420073722138,55.848267387675385
10521,386602021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1636798,-124.38888208783887,57.23353517634974
11105,372742021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635412,-122.24944927001242,55.82848688707456
11106,372752021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635413,-122.76448186943442,55.84343688220577
11107,372762021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635414,-124.25993345252242,55.87379636531224
11108,372772021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635415,-127.59765117901944,55.87578596634959
11109,372782021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,1621,BL,subalpine fir,,,1635416,-127.8453559688887,55.87268714841013
11110,372792021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,30,BL,subalpine fir,,,1635417,-126.6185094060549,55.884633689818344
11111,372802021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635418,-124.39181023802622,55.87639511728327
11112,372812021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,1621,BL,subalpine fir,,,1635419,-128.5069056363246,55.8625008126752
11113,372832021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,SX,spruce hybrid,,,1635421,-123.02684859833593,55.853644470541994
11114,372852021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635423,-122.78681071111346,55.84968926508865
11115,372882021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635426,-121.98016423333675,55.82891273580969
11116,372902021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,SX,spruce hybrid,,,1635428,-123.0301884880773,55.858847936943526
11117,372932021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635431,-122.26645189393444,55.84002062723624
11118,372952021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,4,0.25,1621,BL,subalpine fir,,,1635433,-128.49000870535392,55.87207188150679
11119,372982021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635436,-122.23746607811013,55.841340872985654
11120,373002021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635438,-122.25454898670517,55.842361597280664
11121,373022021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635440,-122.22704129304657,55.84256900995255
11122,373052021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635443,-122.54726438478903,55.85367178266373
11123,373072021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635445,-122.24623901488185,55.845449590981374
11124,373102021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635448,-122.77417417340243,55.860732581565586
11125,373122021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635450,-122.56768640260982,55.856004175688554
11126,373152021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635453,-124.70834169701075,55.89667870973747
11127,373172021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,1621,BL,subalpine fir,,,1635455,-128.61447115495542,55.87854783522393
11128,373192021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1635457,-122.54077020194782,55.85900008359772
11129,373222021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,1621,BL,subalpine fir,,,1635460,-127.51771982704688,55.900244344868916
11130,373252021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635463,-123.67676964226108,55.89029263096122
11131,373272021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,30,BL,subalpine fir,,,1635465,-126.63778731302045,55.910497147779715
11132,373302021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,32,BL,subalpine fir,,,1635468,-128.7605222395876,55.88401294464078
11133,373322021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,BL,subalpine fir,,,1635470,-122.82475191153553,55.87497629771211
11134,373352021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,4,0.25,1621,BL,subalpine fir,,,1635473,-128.42172237203982,55.89382420522946
11135,373372021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635475,-122.9875792273959,55.88383875607907
11136,373402021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,SX,spruce hybrid,,,1635478,-122.02257639694557,55.857763867654945
11137,373422021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635480,-124.72926222542581,55.913987336572035
11138,373452021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,38,BL,subalpine fir,,,1635483,-123.67261729061167,55.900320540487854
11139,373472021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,42,BL,subalpine fir,,,1635485,-121.98626627889784,55.85889474599874
11140,373502021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,38,BL,subalpine fir,,,1635488,-124.9059874913567,55.92316768767314
11141,373522021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1635490,-124.74390388210345,55.92308891961125
11142,373552021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,PL,lodgepole pine,,,1635493,-126.62621282877208,55.929520586582555
9286,384832021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,38,BL,subalpine fir,,,1636621,-124.5659612542114,57.01592284035451
9287,384852021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1636623,-122.69447654548235,56.98287807340361
9288,384872021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,25,0.25,42,SB,black spruce,,,1636625,-120.0525451153561,56.89312333912221
9289,384892021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,BL,subalpine fir,,,1636627,-123.90721984438132,57.01676977539319
9290,384922021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,BL,subalpine fir,,,1636630,-123.84478818174848,57.020412104988985
9291,384942021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,SX,spruce hybrid,,,1636632,-122.76703449782693,56.99934743632512
9292,384972021,S,Severe,NGK,Shoot/Bud Frost Kill,,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,PL,lodgepole pine,,,1636635,-123.15637769779573,57.01028983979177
9293,384992021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1636637,-122.77529392526502,57.00205976899482
9294,385012021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1636639,-124.61969096006634,57.036143444973945
9295,385042021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,38,BL,subalpine fir,,,1636642,-125.03095970020144,57.0418359697658
9296,385062021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,BL,subalpine fir,,,1636644,-123.91427282014406,57.029512352613025
9297,385092021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,4,0.25,30,BL,subalpine fir,,,1636647,-128.1733984885171,57.03386441466829
9298,385122021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1636650,-124.99196396189453,57.05136862726467
